Nom du Produit,Type,Plant?,Catégorie,Climate change,Ozone depletion,"Photochemical ozone formation, HH",Respiratory inorganics,Acidification terrestrial and freshwater,Eutrophication freshwater,Eutrophication marine,Eutrophication terrestrial,categ_rec,total
"Orge de printemps, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.2362363566896289,0.30661549582366876,0.3273710952166556,0.05295195943580169,0.08916681996426606,0.4075664493214139,0.8472046258457658,0.09494329608989023,Céréale,2.362056098387091
"Orge de printemps, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.24260160688984087,0.2849747331478426,0.30689363742053005,0.05107474637345193,0.08551630525502299,0.3991282639604096,0.8429321831175965,0.09132869866216568,Céréale,2.30445017482686
"Blé de printemps, de l'association de cultures, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.43169575824260403,0.15218890089693493,0.1514216427530661,0.012102626636521592,0.028248522694102194,0.37459497372057193,0.5639100852415561,0.030051216285271905,Céréale,1.744213726470629
"Blé de printemps, de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.1189250837613897,0.14875773750556098,0.14732152621740394,0.010533747528402488,0.026169115190021273,0.3402457417550779,0.5563949983598082,0.027840757512181333,Céréale,1.3761887078298458
"Triticale, de l'association de cultures, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.32059503661413336,0.13816287098719282,0.1801436056753443,0.10375728402507295,0.12822586896254431,0.3264149078858033,0.5038282089119765,0.13609735339400555,Céréale,1.837225136456073
"Triticale, de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.39580134889128343,0.28809946166730976,0.33090766394477605,0.11889440336617411,0.15981587611493633,0.42986887978761695,0.6918321831362948,0.16985935606979982,Céréale,2.585079172978191
"Triticale, de l'association de cultures, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.569748036647502,0.37136123989634306,0.3980858085802345,0.16371723590731954,0.21302611603191876,0.7843458293587824,0.9134226759246865,0.22495984807793562,Céréale,3.6386667904247223
"Triticale, de l'association de cultures, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.17838284011205907,0.15213503056364658,0.1754077168533584,0.05722124658718112,0.07853972226162381,0.5406411907192183,0.23308521535205867,0.08354359891473714,Céréale,1.4989565613638829
"Triticale, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.396806233318039,0.2224194436831319,0.24056893526079337,0.04038865332512537,0.06746240786538081,0.37611084660836397,0.38266532058007974,0.07210009284929478,Céréale,1.7985219334902087
"Triticale, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.5100777037702567,0.2455552349673442,0.3131618039821882,0.0890048428880973,0.1267240006387301,0.8425370252262474,0.8252876416339988,0.13581177566381875,Céréale,3.0881600287706816
"Triticale, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.4024593973991469,0.18661682872954974,0.21881307350251833,0.07737141054940212,0.10429656244751427,0.6893262489985809,0.3040736964672503,0.11090451855811932,Céréale,2.093861736652082
"Orge d'hiver, de l'association de cultures, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.41768157532798666,0.15052066081156265,0.147575772610632,0.00917373725637541,0.024737992554473048,0.35918959303447523,0.5642764200729108,0.026306937693624053,Céréale,1.69946268936204
"Orge d'hiver, de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.12403682871808842,0.1474291615279757,0.144363533510274,0.008333551133721789,0.02352530437785362,0.33346320382664185,0.5566607226652518,0.025021118539104225,Céréale,1.3628334242989115
"Orge d'hiver, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.22424232995151963,0.279983295845993,0.286848746004249,0.09017176238133078,0.12421952330694915,0.6859935520641139,0.577082769831568,0.1315723363934788,Céréale,2.400114315779202
"Orge d'hiver, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.21746281046358465,0.22517743779658483,0.2380415549199069,0.04711807008290498,0.07393840508321996,0.802246738070613,0.6673529249512005,0.0785354822495575,Céréale,2.3498734236175722
"Avoine d'hiver, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.17662855049541193,0.33659731530651815,0.4166541977932541,0.28663432150393414,0.34400071700708207,0.483964427239048,0.4361337865282686,0.3633179846317267,Céréale,2.843931300505244
"Blé d'hiver, de l'association de cultures, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.502564219559009,0.22043214526857036,0.32622393706575575,0.2199536659819219,0.2665297713727151,0.42352829833145594,0.8697212219071884,0.283432287060288,Céréale,3.1123855465469044
"Blé d'hiver, de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.41244548104057666,0.1521889008969349,0.1514216427530661,0.012102626636521592,0.028248522694102194,0.3571434242272019,0.5639100852415561,0.030051216285271905,Céréale,1.7075118997752312
"Blé d'hiver, de l'association de cultures, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.19519179866392597,0.19822426047544658,0.3011883475146048,0.21256503808207824,0.2561576768892409,0.42718614801681876,0.8348556899077507,0.27240217945544,Céréale,2.697771139005306
"Blé d'hiver, de l'association de cultures, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.11977378000093186,0.14867959138928874,0.1472472228043341,0.010530183958560946,0.026158096200273904,0.35436483352544873,0.5563858840443068,0.027829216690956362,Céréale,1.3909688086141014
"Blé d'hiver, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.18820022282519716,0.24459487101421018,0.2810729043934293,0.10244562805585886,0.1368833463829095,0.32076459083068837,0.5948069568161042,0.14528972267985246,Céréale,2.01405824299825
"Blé d'hiver, biologique, système n ° 10, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.24552478251049295,0.2781722541104549,0.3378695489169453,0.13824742373882282,0.18065264479021426,0.5429037373713637,0.8087950256509928,0.19191676275888786,Céréale,2.7240821798481747
"Blé d'hiver, biologique, système n ° 11, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.2360852376501238,0.2927373012757434,0.3411859695512751,0.11745324114301042,0.1593048210701934,0.8566814247090019,0.41355374770348086,0.16943874514450438,Céréale,2.586440488247333
"Blé d'hiver, biologique, système n ° 12, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.1681199509258922,0.23553232846526975,0.2300010059207441,0.06238980640008785,0.08914620457700992,0.5210961869976457,0.30521242500475215,0.09437161246220231,Céréale,1.7058695207536039
"Blé d'hiver, biologique, système n ° 13, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.23428749345730837,0.3408331450295104,0.35911784327412977,0.06544227078044969,0.10596988620874474,0.7964656430818758,0.8410887076016103,0.11280063738963408,Céréale,2.856005626823263
"Blé d'hiver, biologique, système n ° 14, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.2622564856686364,0.3658930469607185,0.3955156290780693,0.08907385463572962,0.13472590794936962,1.0092896475848396,0.4725542488730398,0.14336770638264612,Céréale,2.872676527133049
"Blé d'hiver, biologique, système n ° 15, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.20825023701759113,0.29778261335957507,0.32118935906313073,0.07139425392589127,0.10835632862917555,0.7003809886138684,0.5769051554518164,0.1152820697376737,Céréale,2.399541005798722
"Blé d'hiver, biologique, système n ° 16, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.2010085219612334,0.26160007806097013,0.289039355583001,0.14598607773192476,0.18284201200219,0.5915166903664274,0.29538331333397144,0.19457200920546275,Céréale,2.1619480582451804
"Blé d'hiver, biologique, système n ° 17, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.20030786182214186,0.20728617104561806,0.2599876979199045,0.1193723041624612,0.15255842427201882,0.8122791425853558,0.6706573028410242,0.1620087288835104,Céréale,2.584457633532035
"Blé d'hiver, biologique, système n ° 18, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.25166970084109624,0.28115955194155606,0.369287713296979,0.19253030763725146,0.2412754019625837,0.9800315737732781,0.3797409448671113,0.25637033518141455,Céréale,2.9520655295012705
"Blé d'hiver, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.22990001399887247,0.307312931593094,0.3694230450920584,0.15800130526408282,0.2047250910672202,0.39993521262517495,0.3931974878695729,0.21738026047969972,Céréale,2.2798753479897753
"Blé d'hiver, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.28458007402027946,0.33958180097587665,0.3647983898674532,0.14582629136199357,0.19083975955294152,0.6088906513113644,1.227398912649058,0.20158596489914646,Céréale,3.3635018446381135
"Blé d'hiver, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.3767016704759695,0.38095097625967134,0.4550827007510468,0.3738221267298375,0.4382029068271716,0.5924026783588189,1.1973330226722048,0.46111102350822797,Céréale,4.2756071055829485
"Blé d'hiver, biologique, système n ° 5, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.1562472564307709,0.18952338864182072,0.19585821747361512,0.02621160926503844,0.04772842904647418,0.30291984663784116,0.6543573148484918,0.050862610047390566,Céréale,1.623708672391443
"Blé d'hiver, biologique, système n ° 6, au départ de l'exploitation / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.20012143113523392,0.2728399029806326,0.2869940415731181,0.047921069084467575,0.08004848912430344,0.3831401095389271,0.7635632792395783,0.085303613288271,Céréale,2.119931935964532
"Blé d'hiver, biologique, système n ° 7, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.32071448804593716,0.3107574366301525,0.450702431710807,0.462740743372981,0.5555943280617764,0.48220349745623153,0.45915693217586484,0.633314457832199,Céréale,3.67518431528595
"Blé d'hiver, biologique, système n ° 8, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.3010086620387102,0.27773319530675084,0.38348699125987823,0.13173845504089632,0.1796404142782896,0.6917855780172633,0.9208556379220787,0.19272689936264714,Céréale,3.0789758332265142
"Blé d'hiver, biologique, système n ° 9, à la ferme / FR U",organic,1,Agricultural\Plant production\Cereals\Transformation,0.2825267620817387,0.24812799023981674,0.41658368027236564,0.34034867836987076,0.4034682214001358,0.9603168841620298,0.5603286052459788,0.4290644288151985,Céréale,3.6407652505871346
"Poire, biologique, à la ferme / FR U",organic,1,Agricultural\Plant production\Fruits\Transformation,0.05153929529715934,0.18218929884327892,0.14565110732173422,0.02268771284654126,0.04054346655589777,0.05568538556110165,0.06070775624485169,0.04846927767830423,Fruit,0.607473300348869
"Noix, coque séchés, les variétés traditionnelles, biologique, à la ferme / FR U",organic,1,Agricultural\Plant production\Fruits\Transformation,0.7764285777679937,2.0847407476086133,1.7671796410110714,0.479753179434305,0.70858574145614,1.096996489228123,0.7320644874194335,0.7151825053386851,Fruit,8.360931369264366
"Raisin de cuve, biologique, AOP, système n ° 1, à la sortie de vigne / FR U",organic,1,Agricultural\Plant production\Fruits\Transformation,0.07714209328878886,0.2873917178091658,0.2825745462836786,0.03470259811187822,0.05699186516913685,0.26321308739388494,0.05914683151044634,0.05391745450905164,Fruit,1.1150801940760313
"Raisin de cuve, biologique, AOP, système n ° 2, à la sortie de vigne / FR U",organic,1,Agricultural\Plant production\Fruits\Transformation,0.08830408594043766,0.389167066261466,0.3693395248868739,0.024876121608075955,0.06343356039851492,0.13226610136881323,0.07279467672599321,0.06390809758089032,Fruit,1.2040892347710652
"Raisin de cuve, biologique, AOP, système n ° 3, à la sortie de vigne / FR U",organic,1,Agricultural\Plant production\Fruits\Transformation,0.1285677724407486,0.42937116601926745,0.4313921931095347,0.10373776653443925,0.1354180828243034,0.39674576440538767,0.09521125219182697,0.126771432433788,Fruit,1.847215429959296
"Raisin de cuve, biologique, AOP, système n ° 4, à la porte de la vigne / FR U",organic,1,Agricultural\Plant production\Fruits\Transformation,0.1607046731124261,0.6798904039741656,0.6592564123984198,0.04941950117491343,0.11971773522216794,0.37181771528528385,0.27884221643837864,0.12175962171008198,Fruit,2.4414082793158376
"Raisin de cuve, biologique, AOP, système n ° 5, à la sortie de vigne / FR U",organic,1,Agricultural\Plant production\Fruits\Transformation,0.3610269785522969,1.4585205943348167,1.4243201307916622,0.13572159659570707,0.2873542884591966,1.0271434242934923,0.6562979193625113,0.29005025488921043,Fruit,5.640435187278893
"Féverole de printemps et orge de printemps associés, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.5168166805197548,0.17744372294229363,0.17890753513052382,0.019035800218110903,0.038332938146110364,0.45557768566163176,0.6496188157576014,0.04074464122194599,Autre,2.0764778195979727
"Féverole de printemps et blé de printemps associés, le système biologique, n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.5102046743701424,0.17746907126779213,0.17892512300316457,0.01877804912335402,0.03807052029539825,0.4621679555065463,0.649718342289239,0.040472491906923626,Autre,2.07580622776256
"Pois de printemps et orge de printemps associés, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.136293289272675,0.15781250364151828,0.1550303095788258,0.009036401410578489,0.025360689161397096,0.3625446951485367,0.6004057905246706,0.026977210682532334,Autre,1.4734608894207342
"Pois de printemps et blé de printemps associés, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.12687139745847145,0.1578378517468367,0.15504789710087108,0.008778650304186562,0.025098271261433474,0.3608457584201707,0.6005053170118022,0.02670506131117523,Autre,1.4616902046149474
"Féverole d'hiver et orge d'hiver associés, le système biologique, n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.4969650565533862,0.1729521105744939,0.1711979326254907,0.012639072182626514,0.03082071476865877,0.4598021600020468,0.6510011360734755,0.03279068395363714,Autre,2.0281688667338154
"Féverole d'hiver et de blé d'hiverassociés,  biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.4873916443108745,0.18174941011318785,0.2789923863739968,0.20032988746548835,0.24093601927825756,0.34304191026903297,0.7986294724845318,0.2562305783249496,Autre,2.7873013086203193
"Féverole d'hiver et blé d'hiver associés,  biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.4910844417612012,0.1735757626927541,0.17263829131171468,0.013737317328164012,0.03213689031579443,0.4590346432959996,0.6508635344900423,0.03419450223004115,Autre,2.0272653834257115
"Pois d'hiver et triticale associés, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.3184073706511139,0.13705522142171508,0.17900611568486238,0.10371116150836202,0.12806023718795453,0.3206880103599852,0.504500756149606,0.1359189817384079,Autre,1.827347854702007
"Pois d'hiver et triticale associés, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.3279127620065294,0.23886879930586186,0.27456935083264894,0.09914950805267124,0.13313268110754617,0.35264536455864054,0.5775740258501396,0.1414962921826392,Autre,2.1453487838966767
"Pois d'hiver et triticale associés, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.4752656163832892,0.3104636153485247,0.33292161015410243,0.13785040458367723,0.179135151741883,0.6482866754901327,0.7711343493504487,0.18916283622557312,Autre,3.044220259277631
"Pois d'hiver et triticale associés, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.0827128827002911,0.07556152873031816,0.0870849157151758,0.028399806938171457,0.03898372430873652,0.26682413119082155,0.11645656596860705,0.041467393134493886,Autre,0.7374909486866156
"Pois d'hiver et orge d'hiver associés, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.13691396415214271,0.15004846150601164,0.14908181742325305,0.012715406225193232,0.028652330768179614,0.3361823479761134,0.5728542771860873,0.030464219936419467,Autre,1.4169128251734007
"Pois d'hiver et blé d'hiver associés, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.17385177840717192,0.1664510308899897,0.2638509223966456,0.1995375665488723,0.23855817718324424,0.3486500948444808,0.7728323073533027,0.25368917616382175,Autre,2.417421053787529
"Pois d'hiver et blé d'hiver associés, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Intercrops\Transformation,0.13226424428958317,0.1506721138662423,0.15052217634002796,0.013813651387659527,0.029968506351958458,0.35785116639323583,0.5727166756300037,0.031868038247400955,Autre,1.439676572506112
"Pois chiche, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.2620361770049808,0.6059815186199573,0.6507525398498307,0.08891616464118124,0.16105969131753767,2.0974311511913544,2.191228146743474,0.17233975712944377,Légume,6.22974514649776
"Soja, biologique, à la ferme / CN U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.5159321577614534,0.11712619863609988,0.18933927543818213,0.08033605741133856,0.10535708534305098,1.1676586472856778,0.7916208726858402,0.11363949590521367,Légume,3.0810097904668563
"Soja, biologique, à la ferme / IN U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.7954026696920892,0.34710948563090305,0.5064006840311506,0.78287926548136,0.8757457392867202,1.6830250946798115,2.0643283085113158,0.9228331915967104,Légume,7.977724438910061
"Soja, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.3149520646429625,0.512931359264473,0.4554653554430776,0.23282676559978577,0.29672197293128566,1.3900098350883099,0.7235013132306521,0.325246811423725,Légume,4.251655477624272
"Soja, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.36802029817775683,0.659521806503409,0.5958112788328678,0.2471341296585844,0.32360517877638817,1.1983462793990844,1.1283322944862397,0.3520885203453749,Légume,4.872859786179705
"Soja, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.3616432894910746,0.6270630048479552,0.6572876050056966,0.08581865038298983,0.1586614808146949,2.2057873438684097,1.8014895991113766,0.17017077835157704,Légume,6.067921751873774
"Soja, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.36209242260294217,0.6681754356796857,0.7153464816347636,0.08719167710294483,0.16187014112236942,2.01632989409059,1.3818800535915663,0.1731424902636261,Légume,5.566028596088488
"Soja, biologique, système n ° 5, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.25411281742819014,0.4519019169350251,0.29076972841199894,0.11792918282558205,0.15134097743990363,0.8930782884281806,0.5812124818413513,0.15802066886882207,Légume,2.898366062179054
"Féverole de printemps, de l'association de cultures, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.5638314409351329,0.19263247221975152,0.19542274105970686,0.02278308823101748,0.043963055953706566,0.5147321778463373,0.7012027482006076,0.04672456298408392,Légume,2.2812922874303445
"Féverole de printemps, de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.5573100104146896,0.1926371126022044,0.19542715220441814,0.0227832999248138,0.043963710204459244,0.5147127847354848,0.7012032892553774,0.04672524808560495,Légume,2.274762607427052
"Féverole de printemps, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.9527268104583358,0.38438895024567543,0.4333386163549273,0.1452525669275074,0.1970739582184155,0.6628740166766136,1.1421055125557569,0.2088503425880151,Légume,4.126610774025247
"Féverole de printemps, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,1.2937223281107753,0.5128052772078147,0.5713251407554462,0.1597218728088311,0.22660620470791026,1.6423864192713178,1.5754352663031712,0.24058397016541294,Légume,6.22258647933068
"pois de printemps, de l'association de cultures, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.14414914937442758,0.16691327722113586,0.1627698097795542,0.007023339265780144,0.024026766193460853,0.38975563202332597,0.6446150810206759,0.025568672660895648,Légume,1.5648217275392562
"pois de printemps, de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.1348178677439982,0.1669179659881122,0.16277426798433833,0.007023553079970636,0.0240274273328457,0.38144620669862533,0.6446156278796064,0.02556936511016914,Légume,1.547192281817666
"Féverole d'hiver, de l'association de cultures, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.5445350828513584,0.18641098131341846,0.18537122948761947,0.014718273174535418,0.034470348222688615,0.5201700455513804,0.7030359657799232,0.03668093184399515,Légume,2.2253928582249194
"Féverole d'hiver, de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.4823340148374584,0.16885516506683013,0.2632485361467828,0.1937886605918281,0.23240480275904263,0.31621311425228255,0.7749322247896673,0.24716337776997244,Légume,2.6789398962138646
"Féverole d'hiver, de l'association de cultures, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.5382678042204639,0.186407819725417,0.18536822178053577,0.014718129075333283,0.03446990228705104,0.5201697138946781,0.7030355968088629,0.036680464643466436,Légume,2.2191176524358083
"Féverole d'hiver, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.9250737874184005,0.2988241084958326,0.4202818997531549,0.25549612793486925,0.3135893487163946,1.120315137189824,1.3727563755736,0.33339559448835554,Légume,5.039732379570432
"Féverole d'hiver, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.95141142041872,0.38535001080380926,0.3934423504387897,0.045198126685595946,0.0879613793731524,0.7361180622947687,1.4535682063082718,0.09379309324117918,Légume,4.146842649564287
"Féverole d'hiver, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.7622176782420621,0.3350474028021527,0.33555087894554786,0.09159320749765819,0.1306872920159775,1.033943297093765,1.1471960042893443,0.1384330827277595,Légume,3.974668843614267
"Féverole d'hiver, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,1.2956806425577956,0.45417664193506013,0.4766528592265529,0.08381438262445479,0.13725271912367562,1.8579814167302993,1.5926805144979819,0.14604483267126986,Légume,6.044284009367089
"pois d'hiver, de l'association de cultures, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.31075069636899083,0.13317844794254274,0.1750249007181757,0.10354973269987386,0.12748052597689044,0.30064648485817863,0.5068546714813087,0.13529468094381616,Légume,1.7927801409897772
"pois d'hiver, de l'association de cultures, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.18691350978044002,0.1366205010437342,0.15755900855188848,0.05814087934386463,0.07771373768421273,0.1922580637711289,0.34026862229680577,0.08258839031494525,Légume,1.23206271278702
"pois d'hiver, de l'association de culture, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.3072968692323207,0.20220117165606025,0.21707414625279367,0.09186492666885838,0.11888454855380226,0.4064008287709672,0.5181773243269836,0.1255237040402957,Légume,1.9874235195020817
"pois d'hiver, de l'association de culture, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.0603898927209688,0.0576943786629245,0.06647624076746537,0.021674804253850717,0.029753988621082517,0.2029333847738475,0.08924321141414028,0.031649607954944564,Légume,0.5598155091692242
"pois d'hiver, de l'association de culture, biologique, système n ° 5, à la ferme / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.14979125634678442,0.1526677621878468,0.15380010201224453,0.017097261359551766,0.0337793572632329,0.33890280022072644,0.5890478240041311,0.035907321436694534,Légume,1.4709936848312126
"pois d'hiver, de l'association de culture, biologique, système n ° 6, au départ de l'exploitation / FR U",organic,1,Agricultural\Plant production\Legumes\Transformation,0.16673837661481256,0.15585991268357555,0.25140507439550536,0.1951951067683459,0.2326917055828112,0.3224714060792332,0.7521578437533752,0.24745153793477365,Légume,2.3239709638124326
"pois d'hiver, de l'association de culture, biologique, système n ° 7, à la ferme / FR U ",organic,1,Agricultural\Plant production\Legumes\Transformation,0.14475478687245705,0.15266463634319594,0.1537971298757217,0.017097118816758104,0.033778916503642994,0.36133880718030137,0.5890474594315113,0.035906859803845524,Légume,1.488385714827434
"Tournesol, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Oil seeds\Transformation,0.2828036810077214,0.5948775285367872,0.6873400819228951,0.1323027657111948,0.21045767028602919,2.0716530592205307,1.3131591708134294,0.22564639494012553,Huile de graines,5.5182403524387125
"Tournesol, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Oil seeds\Transformation,0.2521120240687373,0.5287406482285453,0.58424694874502,0.1677078671729448,0.23439043482351948,1.4644384705674194,0.8566273903629039,0.24718307759498026,Huile de graines,4.335446861564071
"Tournesol, biologique, système n ° 3, à la ferme / FR U",organic,1,Agricultural\Plant production\Oil seeds\Transformation,0.23883046347660336,0.5550713874162467,0.5952509847042778,0.12643745313410615,0.19445075485324667,1.7243200359550537,0.9462978925912204,0.20692033405495966,Huile de graines,4.587579306185715
"Tournesol, biologique, système n ° 4, à la ferme / FR U",organic,1,Agricultural\Plant production\Oil seeds\Transformation,0.25487349645312335,0.6052818114425537,0.6153507108174436,0.09912802021860896,0.16339486234600534,1.7670586978771903,0.9804792070235596,0.1705268424599244,Huile de graines,4.65609364863841
"Tournesol, biologique, système n ° 5, à la ferme / FR U",organic,1,Agricultural\Plant production\Oil seeds\Transformation,0.3202782512847025,0.668395014170367,0.7375962020351071,0.234508461679076,0.31556699955776946,2.12080141858595,1.0268202673454334,0.32965916465644535,Huile de graines,5.753625779314851
"Colza d'hiver, biologique, à la ferme / FR U",organic,1,Agricultural\Plant production\Oil seeds\Transformation,0.7343837277791442,0.426083842053941,0.40608062979091897,0.5775886944649149,0.6386907379284589,0.884536171707177,1.0295045720403737,0.661452715563634,Huile de graines,5.358321091328563
"Luzerne, biologique, système n ° 1, à la ferme / FR U",organic,1,Agricultural\Plant production\Roughage\Transformation,0.05503796091663087,0.15683766609963462,0.16181387233428984,0.057668724305017675,0.07602708646064428,0.07036362247143732,0.41666889211050173,0.07972755035613253,Fibre,1.0741453750542889
"Luzerne, biologique, système n ° 2, à la ferme / FR U",organic,1,Agricultural\Plant production\Roughage\Transformation,0.045240645501252064,0.10950856243884022,0.10831724182273031,0.00756320426452427,0.018658725876864412,0.03819924067930267,0.2074787557565509,0.019942366558543166,Fibre,0.554908742898608
